Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,235,1029857.912016,17.836,16.687,16.665,0.238,49.433,66.015,2.962,107.206,180,405,0,49,NA,NA,NA,NA,NA,NA,4.453,7.180,4.453,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,236,1029857.928604,15.244,16.588,16.673,0.307,49.517,66.100,2.985,108.636,180,405,0,49,NA,NA,NA,NA,NA,NA,4.480,7.223,4.480,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,237,1029857.945279,16.785,16.674,16.652,0.384,49.517,66.078,2.970,107.869,180,405,0,49,NA,NA,NA,NA,NA,NA,4.457,7.186,4.457,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,238,1029857.961953,16.375,16.674,16.670,0.273,49.479,66.073,2.967,108.164,180,405,0,49,NA,NA,NA,NA,NA,NA,4.457,7.186,4.457,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,239,1029857.978647,16.919,16.694,16.662,0.240,49.455,66.041,2.962,107.908,180,405,0,49,NA,NA,NA,NA,NA,NA,4.452,7.177,4.452,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,240,1029857.995401,16.961,16.754,16.692,0.315,49.356,65.979,2.946,107.638,180,405,0,49,NA,NA,NA,NA,NA,NA,4.436,7.152,4.436,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,241,1029858.011961,16.090,16.560,16.648,0.361,49.509,66.067,2.990,108.196,180,405,0,49,NA,NA,NA,NA,NA,NA,4.488,7.235,4.488,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,242,1029858.028620,17.069,16.659,16.673,0.307,49.480,66.081,2.970,107.800,180,405,0,49,NA,NA,NA,NA,NA,NA,4.461,7.192,4.461,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,243,1029858.045274,16.550,16.654,16.660,0.353,49.511,66.087,2.973,107.909,180,405,0,49,NA,NA,NA,NA,NA,NA,4.462,7.194,4.462,8,13,13,NA,4556,39, 62,116.567,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,244,1029858.062013,16.587,16.739,16.677,0.406,49.436,66.024,2.953,109.089,180,405,0,49,NA,NA,NA,NA,NA,NA,4.440,7.158,4.440,8,13,13,NA,4556,39, 62,113.755,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,245,1029858.078595,16.521,16.582,16.655,0.282,49.529,66.098,2.987,109.223,180,405,0,49,NA,NA,NA,NA,NA,NA,4.482,7.226,4.482,8,13,13,NA,4556,39, 62,113.755,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,246,1029858.095305,16.974,16.709,16.669,0.350,49.462,66.057,2.960,108.917,180,405,0,49,NA,NA,NA,NA,NA,NA,4.448,7.171,4.448,8,13,13,NA,4556,39, 62,113.755,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,247,1029858.111954,16.526,16.649,16.659,0.228,49.493,66.067,2.973,109.049,180,405,0,49,NA,NA,NA,NA,NA,NA,4.464,7.197,4.464,8,13,13,NA,4556,39, 62,113.755,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,248,1029858.128629,16.670,16.675,16.677,0.350,49.460,66.068,2.966,109.056,180,405,0,49,NA,NA,NA,NA,NA,NA,4.457,7.185,4.457,8,13,13,NA,4556,39, 62,113.755,NA,37,60,50,61,29,72,35,54,44,60,85,36,21,37,21,41,37,42,12,26,22,32,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,249,1029858.145259,16.774,16.631,16.670,0.266,49.523,66.108,2.978,108.952,180,405,0,49,NA,NA,NA,NA,NA,NA,4.469,7.205,4.469,8,13,13,NA,4550,33, 62,113.755,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,250,1029858.161950,16.626,16.691,16.655,0.279,49.497,66.072,2.966,108.981,180,405,0,49,NA,NA,NA,NA,NA,NA,4.453,7.179,4.453,8,13,13,NA,4550,33, 62,113.755,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,251,1029858.178573,16.396,16.623,16.685,0.258,49.511,66.134,2.979,109.270,180,405,0,49,NA,NA,NA,NA,NA,NA,4.471,7.208,4.471,8,13,13,NA,4550,33, 62,113.755,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,252,1029858.195316,16.679,16.743,16.650,0.406,49.474,66.041,2.955,109.241,180,405,0,49,NA,NA,NA,NA,NA,NA,4.439,7.156,4.439,8,13,13,NA,4550,33, 62,113.755,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,253,1029858.211978,16.710,16.662,16.669,0.265,49.457,66.048,2.968,109.199,180,405,0,49,NA,NA,NA,NA,NA,NA,4.460,7.191,4.460,8,13,13,NA,4550,33, 62,113.755,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,254,1029858.228606,16.845,16.628,16.665,0.387,49.493,66.085,2.976,109.019,180,405,0,49,NA,NA,NA,NA,NA,NA,4.469,7.206,4.469,8,13,13,NA,4550,33, 62,113.755,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,255,1029858.245300,16.429,16.695,16.672,0.312,49.479,66.062,2.964,109.261,180,405,0,49,NA,NA,NA,NA,NA,NA,4.452,7.177,4.452,8,13,13,NA,4550,33, 62,113.755,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,256,1029858.261933,16.915,16.633,16.663,0.293,49.503,66.092,2.976,109.010,180,405,0,49,NA,NA,NA,NA,NA,NA,4.468,7.203,4.468,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,257,1029858.278705,16.588,16.771,16.659,0.390,49.410,65.980,2.946,108.210,180,405,0,49,NA,NA,NA,NA,NA,NA,4.431,7.144,4.431,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,258,1029858.295343,16.744,16.638,16.679,0.375,49.424,66.021,2.971,108.146,180,405,0,49,NA,NA,NA,NA,NA,NA,4.467,7.201,4.467,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,259,1029858.311932,16.788,16.590,16.660,0.405,49.518,66.091,2.985,108.018,180,405,0,49,NA,NA,NA,NA,NA,NA,4.480,7.223,4.480,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,260,1029858.328584,16.595,16.652,16.656,0.277,49.521,66.096,2.974,108.079,180,405,0,49,NA,NA,NA,NA,NA,NA,4.463,7.196,4.463,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,261,1029858.345305,16.673,16.721,16.679,0.318,49.470,66.054,2.959,108.086,180,405,0,49,NA,NA,NA,NA,NA,NA,4.445,7.166,4.445,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,262,1029858.362003,16.384,16.698,16.650,0.256,49.436,66.006,2.961,108.351,180,405,0,49,NA,NA,NA,NA,NA,NA,4.451,7.176,4.451,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,263,1029858.378625,16.841,16.622,16.672,0.407,49.446,66.056,2.975,108.182,180,405,0,49,NA,NA,NA,NA,NA,NA,4.471,7.208,4.471,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,264,1029858.395258,16.744,16.633,16.661,0.287,49.487,66.084,2.975,108.099,180,405,0,49,NA,NA,NA,NA,NA,NA,4.468,7.204,4.468,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,265,1029858.411976,16.652,16.718,16.688,0.277,49.431,66.054,2.957,108.135,180,405,0,49,NA,NA,NA,NA,NA,NA,4.445,7.167,4.445,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,16260,0x0000025B3DA2ADD0,1,0,Hardware Composed: Independent Flip,0,266,1029858.428618,16.534,16.642,16.650,0.457,49.512,66.063,2.975,108.252,180,405,0,49,NA,NA,NA,NA,NA,NA,4.466,7.200,4.466,8,13,13,NA,4550,33, 62,113.434,NA,26,56,29,70,37,48,30,50,40,51,98,13,22,19,18,34,18,55,11,23,14,18,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
