Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,235,1030005.048297,17.346,16.686,16.679,0.229,49.493,67.276,2.966,109.885,180,405,0,49,NA,NA,NA,NA,NA,NA,4.454,7.181,4.454,8,13,13,NA,4541,42, 64,113.754,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,236,1030005.065038,16.384,16.740,16.639,0.255,49.427,67.174,2.953,110.139,180,405,0,49,NA,NA,NA,NA,NA,NA,4.439,7.157,4.439,8,13,13,NA,4541,42, 64,113.754,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,237,1030005.081623,15.969,16.586,16.705,0.382,49.487,67.293,2.984,110.876,180,405,0,49,NA,NA,NA,NA,NA,NA,4.481,7.224,4.481,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,238,1030005.098306,16.653,16.683,16.623,0.383,49.511,67.234,2.968,110.846,180,405,0,49,NA,NA,NA,NA,NA,NA,4.455,7.182,4.455,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,239,1030005.114955,17.089,16.649,16.665,0.345,49.519,67.249,2.974,110.751,180,405,0,49,NA,NA,NA,NA,NA,NA,4.464,7.197,4.464,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,240,1030005.131624,16.333,16.668,16.690,0.305,49.502,67.271,2.970,111.107,180,405,0,49,NA,NA,NA,NA,NA,NA,4.459,7.188,4.459,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,241,1030005.148356,16.842,16.733,16.658,0.431,49.447,67.196,2.955,110.923,180,405,0,49,NA,NA,NA,NA,NA,NA,4.441,7.161,4.441,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,242,1030005.164966,16.800,16.610,16.658,0.397,49.506,67.244,2.981,110.781,180,405,0,49,NA,NA,NA,NA,NA,NA,4.474,7.214,4.474,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,243,1030005.181681,16.434,16.715,16.683,0.297,49.438,67.212,2.958,111.029,180,405,0,49,NA,NA,NA,NA,NA,NA,4.446,7.168,4.446,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,244,1030005.198319,16.781,16.638,16.643,0.288,49.484,67.217,2.974,110.891,180,405,0,49,NA,NA,NA,NA,NA,NA,4.467,7.201,4.467,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,245,1030005.214998,16.584,16.679,16.704,0.266,49.444,67.242,2.964,111.011,180,405,0,49,NA,NA,NA,NA,NA,NA,4.456,7.184,4.456,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,246,1030005.231654,16.668,16.655,16.643,0.374,49.507,67.229,2.972,110.986,180,405,0,49,NA,NA,NA,NA,NA,NA,4.462,7.194,4.462,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,247,1030005.248313,16.621,16.659,16.639,0.404,49.510,67.209,2.972,111.003,180,405,0,49,NA,NA,NA,NA,NA,NA,4.461,7.193,4.461,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,248,1030005.264952,16.663,16.640,16.714,0.401,49.491,67.284,2.974,111.054,180,405,0,49,NA,NA,NA,NA,NA,NA,4.466,7.201,4.466,8,13,13,NA,4541,42, 64,115.741,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,249,1030005.281665,16.800,16.713,16.632,0.318,49.477,67.203,2.960,110.887,180,405,0,49,NA,NA,NA,NA,NA,NA,4.447,7.169,4.447,8,13,13,NA,4541,42, 64,112.592,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,250,1030005.298366,17.968,16.701,16.678,0.240,49.431,67.180,2.960,109.596,180,405,0,49,NA,NA,NA,NA,NA,NA,4.450,7.174,4.450,8,13,13,NA,4541,42, 64,112.592,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,251,1030005.314974,15.239,16.608,16.675,0.229,49.481,67.247,2.979,110.801,180,405,0,49,NA,NA,NA,NA,NA,NA,4.475,7.214,4.475,8,13,13,NA,4541,42, 64,112.592,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,252,1030005.331662,16.552,16.688,16.659,0.342,49.463,67.218,2.964,110.909,180,405,0,49,NA,NA,NA,NA,NA,NA,4.453,7.180,4.453,8,13,13,NA,4541,42, 64,112.592,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,253,1030005.348310,16.783,16.648,16.676,0.260,49.473,67.246,2.972,110.802,180,405,0,49,NA,NA,NA,NA,NA,NA,4.464,7.197,4.464,8,13,13,NA,4541,42, 64,112.592,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,254,1030005.364953,16.800,16.643,16.648,0.276,49.510,67.251,2.975,110.650,180,405,0,49,NA,NA,NA,NA,NA,NA,4.465,7.199,4.465,8,13,13,NA,4541,42, 64,112.592,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,255,1030005.381602,16.542,16.649,16.685,0.264,49.518,67.287,2.974,110.792,180,405,0,49,NA,NA,NA,NA,NA,NA,4.464,7.197,4.464,8,13,13,NA,4541,42, 64,112.592,NA,51,40,52,79,45,56,41,46,39,73,45,81,27,36,23,52,14,64,15,36,15,44,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,256,1030005.398225,16.727,16.623,16.655,0.310,49.584,67.319,2.983,110.720,180,405,0,49,NA,NA,NA,NA,NA,NA,4.471,7.208,4.471,8,13,13,NA,4541,35, 64,112.592,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,257,1030005.416779,16.584,18.555,16.647,0.270,47.699,65.411,2.571,110.782,180,405,0,49,NA,NA,NA,NA,NA,NA,4.005,6.458,4.005,8,13,13,NA,4541,35, 64,112.592,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,258,1030005.431613,16.635,14.834,16.699,0.421,49.507,67.276,3.337,111.925,180,405,0,49,NA,NA,NA,NA,NA,NA,5.010,8.077,5.010,8,13,13,NA,4541,35, 64,112.592,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,259,1030005.448418,18.345,16.804,16.624,0.299,49.405,67.096,2.940,110.204,180,405,0,49,NA,NA,NA,NA,NA,NA,4.423,7.130,4.423,8,13,13,NA,4541,35, 64,112.592,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,260,1030005.465008,15.152,16.591,16.724,0.430,49.429,67.229,2.979,111.775,180,405,0,49,NA,NA,NA,NA,NA,NA,4.479,7.222,4.479,8,13,13,NA,4541,35, 64,112.592,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,261,1030005.481615,16.631,16.606,16.615,0.418,49.532,67.238,2.983,111.759,180,405,0,49,NA,NA,NA,NA,NA,NA,4.475,7.215,4.475,8,13,13,NA,4541,35, 64,114.840,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,262,1030005.498415,16.905,16.801,16.696,0.449,49.363,67.133,2.938,111.550,180,405,0,49,NA,NA,NA,NA,NA,NA,4.423,7.132,4.423,8,13,13,NA,4541,35, 64,114.840,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,263,1030005.514893,16.493,16.477,16.674,0.278,49.554,67.331,3.007,111.731,180,405,0,49,NA,NA,NA,NA,NA,NA,4.510,7.272,4.510,8,13,13,NA,4541,35, 64,114.840,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,264,1030005.531728,16.773,16.836,16.642,0.377,49.409,67.136,2.935,111.599,180,405,0,49,NA,NA,NA,NA,NA,NA,4.414,7.117,4.414,8,13,13,NA,4541,35, 64,114.840,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,265,1030005.548264,16.299,16.535,16.691,0.350,49.523,67.292,2.995,111.992,180,405,0,49,NA,NA,NA,NA,NA,NA,4.494,7.246,4.494,8,13,13,NA,4541,35, 64,114.840,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyberpunk2077.exe,NVIDIA GeForce RTX 5090,AMD Ryzen 9 5900X 12-Core Processor            ,3840x2160,D3D12,0,14984,0x000001D69B49EA10,1,0,Hardware Composed: Independent Flip,0,266,1030005.564927,16.989,16.663,16.567,0.361,49.648,67.196,2.980,111.570,180,405,0,49,NA,NA,NA,NA,NA,NA,4.460,7.191,4.460,8,13,13,NA,4541,35, 64,114.840,NA,41,50,37,71,42,50,27,54,26,76,43,64,17,32,17,37,23,47,6,28,10,31,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
